system   D            wsystem.c:721  maybe_parent_dir                 [   0.00000] Also searching C:\Users\dberry\Source\Repos\paraDroid\x64\
display  D   display_settings.c:527  _al_score_display_settings       [   3.18836] Score is : 2005
display  I           wgl_disp.c:762  get_available_pixel_formats_ext  [   3.18837] -- 
display  I           wgl_disp.c:763  get_available_pixel_formats_ext  [   3.18838] Decoding visual no. 27...
display  I           wgl_disp.c:334  decode_pixel_format_attrib       [   3.18850] Decoding:
display  I           wgl_disp.c:238  display_pixel_format             [   3.18851] Accelarated: yes
display  I           wgl_disp.c:239  display_pixel_format             [   3.18853] Single-buffer: no
display  I           wgl_disp.c:241  display_pixel_format             [   3.18854] Swap method: flip
display  I           wgl_disp.c:244  display_pixel_format             [   3.18855] Color format: r8 g8 b8 a0, 32 bit
display  I           wgl_disp.c:250  display_pixel_format             [   3.18856] Depth buffer: 24 bits
display  I           wgl_disp.c:251  display_pixel_format             [   3.18857] Sample buffers: yes
display  I           wgl_disp.c:252  display_pixel_format             [   3.18858] Samples: 2
display  D   display_settings.c:212  debug_display_settings           [   3.18859] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 16161616, samples: 2/1
display  D   display_settings.c:527  _al_score_display_settings       [   3.18860] Score is : 2005
display  I           wgl_disp.c:762  get_available_pixel_formats_ext  [   3.18861] -- 
display  I           wgl_disp.c:763  get_available_pixel_formats_ext  [   3.18862] Decoding visual no. 28...
display  I           wgl_disp.c:334  decode_pixel_format_attrib       [   3.18875] Decoding:
display  I           wgl_disp.c:238  display_pixel_format             [   3.18876] Accelarated: yes
display  I           wgl_disp.c:239  display_pixel_format             [   3.18877] Single-buffer: no
display  I           wgl_disp.c:241  display_pixel_format             [   3.18878] Swap method: flip
display  I           wgl_disp.c:244  display_pixel_format             [   3.18880] Color format: r8 g8 b8 a8, 32 bit
display  I           wgl_disp.c:250  display_pixel_format             [   3.18881] Depth buffer: 24 bits
display  I           wgl_disp.c:251  display_pixel_format             [   3.18882] Sample buffers: yes
display  I           wgl_disp.c:252  display_pixel_format             [   3.18883] Samples: 2
display  D   display_settings.c:212  debug_display_settings           [   3.18884] color: 32 (rgba 8888), depth: 24, stencil: 8, acc: 16161616, samples: 2/1
display  D   display_settings.c:527  _al_score_display_settings       [   3.18885] Score is : 2005
display  I           wgl_disp.c:762  get_available_pixel_formats_ext  [   3.18886] -- 
display  I           wgl_disp.c:763  get_available_pixel_formats_ext  [   3.18887] Decoding visual no. 29...
display  I           wgl_disp.c:334  decode_pixel_format_attrib       [   3.18902] Decoding:
display  I           wgl_disp.c:238  display_pixel_format             [   3.18904] Accelarated: yes
display  I           wgl_disp.c:239  display_pixel_format             [   3.18906] Single-buffer: no
display  I           wgl_disp.c:241  display_pixel_format             [   3.18907] Swap method: flip
display  I           wgl_disp.c:244  display_pixel_format             [   3.18910] Color format: r8 g8 b8 a0, 32 bit
display  I           wgl_disp.c:250  display_pixel_format             [   3.18911] Depth buffer: 0 bits
display  I           wgl_disp.c:251  display_pixel_format             [   3.18912] Sample buffers: yes
display  I           wgl_disp.c:252  display_pixel_format             [   3.18913] Samples: 2
display  D   display_settings.c:212  debug_display_settings           [   3.18914] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 16161616, samples: 2/1
display  D   display_settings.c:527  _al_score_display_settings       [   3.18915] Score is : 2005
display  I           wgl_disp.c:762  get_available_pixel_formats_ext  [   3.18916] -- 
display  I           wgl_disp.c:763  get_available_pixel_formats_ext  [   3.18917] Decoding visual no. 30...
display  I           wgl_disp.c:334  decode_pixel_format_attrib       [   3.18932] Decoding:
display  I           wgl_disp.c:238  display_pixel_format             [   3.18933] Accelarated: yes
display  I           wgl_disp.c:239  display_pixel_format             [   3.18935] Single-buffer: no
display  I           wgl_disp.c:241  display_pixel_format             [   3.18936] Swap method: flip
display  I           wgl_disp.c:244  display_pixel_format             [   3.18937] Color format: r8 g8 b8 a8, 32 bit
display  I           wgl_disp.c:250  display_pixel_format             [   3.18938] Depth buffer: 0 bits
display  I           wgl_disp.c:251  display_pixel_format             [   3.18939] Sample buffers: yes
display  I           wgl_disp.c:252  display_pixel_format             [   3.18940] Samples: 2
display  D   display_settings.c:212  debug_display_settings           [   3.18941] color: 32 (rgba 8888), depth: 0, stencil: 0, acc: 16161616, samples: 2/1
display  D   display_settings.c:527  _al_score_display_settings       [   3.18942] Score is : 2005
display  I           wgl_disp.c:762  get_available_pixel_formats_ext  [   3.18943] -- 
display  I           wgl_disp.c:763  get_available_pixel_formats_ext  [   3.18944] Decoding visual no. 31...
display  I           wgl_disp.c:334  decode_pixel_format_attrib       [   3.18956] Decoding:
display  I           wgl_disp.c:238  display_pixel_format             [   3.18958] Accelarated: yes
display  I           wgl_disp.c:239  display_pixel_format             [   3.18959] Single-buffer: no
display  I           wgl_disp.c:241  display_pixel_format             [   3.18960] Swap method: flip
display  I           wgl_disp.c:244  display_pixel_format             [   3.18961] Color format: r8 g8 b8 a0, 32 bit
display  I           wgl_disp.c:250  display_pixel_format             [   3.18962] Depth buffer: 0 bits
display  I           wgl_disp.c:251  display_pixel_format             [   3.18963] Sample buffers: yes
display  I           wgl_disp.c:252  display_pixel_format             [   3.18964] Samples: 2
display  D   display_settings.c:212  debug_display_settings           [   3.18965] color: 32 (rgba 8880), depth: 0, stencil: 8, acc: 16161616, samples: 2/1
display  D   display_settings.c:527  _al_score_display_settings       [   3.18966] Score is : 2005
display  I           wgl_disp.c:762  get_available_pixel_formats_ext  [   3.18967] -- 
display  I           wgl_disp.c:763  get_available_pixel_formats_ext  [   3.18968] Decoding visual no. 32...
display  I           wgl_disp.c:334  decode_pixel_format_attrib       [   3.18980] Decoding:
display  I           wgl_disp.c:238  display_pixel_format             [   3.18981] Accelarated: yes
display  I           wgl_disp.c:239  display_pixel_format             [   3.18983] Single-buffer: no
display  I           wgl_disp.c:241  display_pixel_format             [   3.18984] Swap method: flip
display  I           wgl_disp.c:244  display_pixel_format             [   3.18985] Color format: r8 g8 b8 a8, 32 bit
display  I           wgl_disp.c:250  display_pixel_format             [   3.18986] Depth buffer: 0 bits
display  I           wgl_disp.c:251  display_pixel_format             [   3.18987] Sample buffers: yes
display  I           wgl_disp.c:252  display_pixel_format             [   3.18988] Samples: 2
display  D   display_settings.c:212  debug_display_settings           [   3.18989] color: 32 (rgba 8888), depth: 0, stencil: 8, acc: 16161616, samples: 2/1
display  D   display_settings.c:527  _al_score_display_settings       [   3.18991] Score is : 2005
display  I           wgl_disp.c:762  get_available_pixel_formats_ext  [   3.18992] -- 
display  I           wgl_disp.c:763  get_available_pixel_formats_ext  [   3.18994] Decoding visual no. 33...
display  I           wgl_disp.c:334  decode_pixel_format_attrib       [   3.19010] Decoding:
display  I           wgl_disp.c:238  display_pixel_format             [   3.19011] Accelarated: yes
display  I           wgl_disp.c:239  display_pixel_format             [   3.19012] Single-buffer: no
display  I           wgl_disp.c:241  display_pixel_format             [   3.19014] Swap method: copy
display  I           wgl_disp.c:244  display_pixel_format             [   3.19015] Color format: r8 g8 b8 a0, 32 bit
display  I           wgl_disp.c:250  display_pixel_format             [   3.19016] Depth buffer: 24 bits
display  I           wgl_disp.c:251  display_pixel_format             [   3.19017] Sample buffers: yes
display  I           wgl_disp.c:252  display_pixel_format             [   3.19018] Samples: 2
display  D   display_settings.c:212  debug_display_settings           [   3.19019] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 16161616, samples: 2/1
display  D   display_settings.c:527  _al_score_display_settings       [   3.19021] Score is : 2005
display  I           wgl_disp.c:762  get_available_pixel_formats_ext  [   3.19022] -- 
display  I           wgl_disp.c:763  get_available_pixel_formats_ext  [   3.19022] Decoding visual no. 34...
display  I           wgl_disp.c:334  decode_pixel_format_attrib       [   3.19042] Decoding:
display  I           wgl_disp.c:238  display_pixel_format             [   3.19043] Accelarated: yes
display  I           wgl_disp.c:239  display_pixel_format             [   3.19044] Single-buffer: no
display  I           wgl_disp.c:241  display_pixel_format             [   3.19045] Swap method: copy
display  I           wgl_disp.c:244  display_pixel_format             [   3.19046] Color format: r8 g8 b8 a8, 32 bit
display  I           wgl_disp.c:250  display_pixel_format             [   3.19047] Depth buffer: 24 bits
display  I           wgl_disp.c:251  display_pixel_format             [   3.19049] Sample buffers: yes
display  I           wgl_disp.c:252  display_pixel_format             [   3.19050] Samples: 2
display  D   display_settings.c:212  debug_display_settings           [   3.19051] color: 32 (rgba 8888), depth: 24, stencil: 0, acc: 16161616, samples: 2/1
display  D   display_settings.c:527  _al_score_display_settings       [   3.19052] Score is : 2005
display  I           wgl_disp.c:762  get_available_pixel_formats_ext  [   3.19053] -- 
display  I           wgl_disp.c:763  get_available_pixel_formats_ext  [   3.19054] Decoding visual no. 35...
display  I           wgl_disp.c:334  decode_pixel_format_attrib       [   3.19083] Decoding:
display  I           wgl_disp.c:238  display_pixel_format             [   3.19084] Accelarated: yes
display  I           wgl_disp.c:239  display_pixel_format             [   3.19085] Single-buffer: no
display  I           wgl_disp.c:241  display_pixel_format             [   3.19086] Swap method: copy
display  I           wgl_disp.c:244  display_pixel_format             [   3.19087] Color format: r8 g8 b8 a0, 32 bit
display  I           wgl_disp.c:250  display_pixel_format             [   3.19090] Depth buffer: 24 bits
display  I           wgl_disp.c:251  display_pixel_format             [   3.19091] Sample buffers: yes
display  I           wgl_disp.c:252  display_pixel_format             [   3.19092] Samples: 2
display  D   display_settings.c:212  debug_display_settings           [   3.19096] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 16161616, samples: 2/1
display  D   display_settings.c:527  _al_score_display_settings       [   3.19097] Score is : 2005
